player,team,conf,pos,g,mpg,ppg,rpg,apg,spg,bpg,ts,efg,tpar,team_z,sos_z,opp_z_w,rating_raw,rating
Naomi Panganiban,San Diego State Aztecs,Mountain West,Guard,31,24.859139784946237,10.03225806451613,1.5806451612903225,1.5161290322580645,0.6774193548387096,0.06451612903225806,0.5055924047340357,0.4636363636363636,0.4072727272727273,0.8185804326853607,0.041578851372731804,0,77.25318993814096,77
Hope Sivori,Bellarmine Knights,ASUN,Guard,32,31.9296875,14.25,4.0625,2.84375,2.03125,0.0625,0.5421342971276394,0.48938992042440316,0.6870026525198939,0.3719532725841498,-0.6381534377863092,0,77.24370409387298,77
Chaniya Clark,North Carolina A&T Aggies,CAA,Center,22,22.043181818181818,9.090909090909092,7.409090909090909,0.9090909090909091,0.4090909090909091,1.2727272727272727,0.5759041695461875,0.5536912751677853,0.1342281879194631,0.637398272017496,-0.1876643155073014,0,77.23422252824783,77
Ava Uhrich,Southern Utah Thunderbirds,WAC,Forward,29,23.628735632183908,10.862068965517242,4.793103448275862,1.5862068965517242,0.5517241379310345,0.4482758620689655,0.5552030456852792,0.526615969581749,0.2965779467680608,0.20410471347767353,-0.3704106731196278,0,77.22474524101372,77
Anya Poole,Clemson Tigers,ACC,Center,30,15.148333333333333,4.833333333333333,3.5,0.9666666666666667,0.4666666666666667,1.3,0.5826100932176149,0.5663716814159292,0.017699115044247787,1.1719468847772418,1.7819262420801605,0,77.21527223191872,77
Ivane Tensaie,UTEP Miners,CUSA,Guard,29,33.19942528735632,12.724137931034482,1.8275862068965518,1.0344827586206897,0.5517241379310345,0,0.5203045685279187,0.4970326409495549,0.599406528189911,0.33842420073770824,-0.07777151938796337,0,77.20580350071083,77
Candice Lienafa,Davidson Wildcats,A10,Forward,33,16.975252525252525,7.151515151515151,3.484848484848485,0.5454545454545454,0.3939393939393939,0.5151515151515151,0.6218381112984823,0.6024096385542169,0.24096385542168675,0.9215554069732622,0.5624544950881827,0,77.196339047138,77
Abby Muse,Boise State Broncos,Mountain West,Center,30,20.94333333333333,6.333333333333333,6.266666666666667,1.6333333333333333,0.8,2.033333333333333,0.6017228274638966,0.5777777777777777,0,0.7067788919983362,0.089050966563081,0,77.18687887094804,77
Amari Whiting,BYU Cougars,B12,Guard,27,32.87222222222223,9.962962962962964,5.407407407407407,3.814814814814815,2,0.25925925925925924,0.44959219146944773,0.4096153846153846,0.26153846153846155,1.0150604961964842,1.4975705047876806,0,77.1774229718887,77
Deborah Ogayemi,Sam Houston Bearkats,CUSA,Center,26,31.75128205128205,11.346153846153847,7,0.6538461538461539,2.230769230769231,0.15384615384615385,0.5622046043604207,0.5158371040723982,0,0.3462411941217398,-0.2835699688638793,0,77.16797134970768,77
Petra Bozan,Nebraska Cornhuskers,Big Ten,Center,33,11.12171717171717,5.303030303030303,2.8484848484848486,0.3333333333333333,0.24242424242424243,0.5151515151515151,0.5683294362171992,0.5503597122302158,0.17266187050359713,1.4191197821502697,1.823924856449676,0,77.15852400415255,77
Kaci Donovan,UAlbany Great Danes,AEC,Guard,32,28.8796875,11.34375,4.03125,1.5,0.5625,0.3125,0.5337607340312904,0.5064308681672026,0.4758842443729904,0.73150646112473094,-0.5416738919142879,0,77.1490809349708,77
Victoria Rivera,Georgetown Hoyas,Big East,Guard,30,32.668888888888894,9.866666666666667,3.1333333333333333,1.6333333333333333,0.9666666666666667,0.2,0.4601417734112673,0.43993506493506496,0.5714285714285714,0.8810142764600352,1.3358466065512422,0,77.13964214190986,77
Ella Stemmer,Lehigh Mountain Hawks,Patriot,Guard,32,25.607291666666665,11.375,2.71875,1.15625,1.09375,0.09375,0.5149388863739248,0.4879154078549849,0.7069486404833837,0.7353450402864348,-0.48512557001539647,0,77.13020762471706,77
Alexandra Zelaya,UNC Wilmington Seahawks,CAA,Forward,26,28.075641025641026,11.807692307692308,9.153846153846153,2.0384615384615383,0.9230769230769231,2.230769230769231,0.49773022049286647,0.4627659574468085,0.3262411347517731,0.2221622430204346,-0.7855729860361081,0,77.12077738313964,77
Mallorie Haines,Davidson Wildcats,A10,Guard,33,22.08939393939394,5.787878787878788,2.9696969696969697,0.5454545454545454,0.36363636363636365,0.18181818181818182,0.6682059893646796,0.6666666666666666,0.8740740740740741,0.9215554069732622,0.5624544950881827,0,77.11135141692476,77
Sela Heide,Oregon State Beavers,WCC,Center,34,18.748529411764707,7.117647058823529,5.4411764705882355,0.35294117647058826,0.14705882352941177,1.5588235294117647,0.719210651450309,0.7162162162162162,0,0.8059337857119555,0.7020813909470351,0,77.1019297258195,77
Grace Efosa,Providence Friars,Big East,Forward,32,35.678645833333334,13.4375,4.3125,1.6875,0.9375,0.0625,0.4715325905781209,0.42034313725490197,0.21568627450980393,0.7814524340151294,1.0658537623774298,0,77.09251230957086,77
Kendall Moriarty,Nebraska Cornhuskers,Big Ten,Guard,33,13.155050505050506,3.4242424242424243,1.6363636363636365,0.8181818181818182,0.36363636363636365,0.12121212121212122,0.5260707635009311,0.483695652173913,0.358695652173913,1.4191197821502697,1.823924856449676,0,77.08309916792575,77
Mya Williams,Georgia State Panthers,Sun Belt,Guard,32,21.699479166666666,8.5625,2.15625,0.75,0.84375,0.0625,0.5149601563674635,0.4778225806451613,0.5887096774193549,0.43412325682225095,-0.06339221292661291,0,77.07369030063097,77
Jakoriah Long,Tarleton State Texans,WAC,Guard,32,28.72083333333334,10.34375,4.375,1.375,1.09375,0.34375,0.5477955779160598,0.5074074074074074,0.45555555555555555,0.599496558825934,-0.4293420234750284,0,77.06428570743329,77
Alexia Dizeko,Florida Gators,SEC,Guard,36,18.977777777777778,5.027777777777778,1.8333333333333333,1.1666666666666667,0.5555555555555556,0.1388888888888889,0.5918127125294271,0.5485074626865671,0.34328358208955223,1.27174424689524,1.818451538673928,0,77.05488538807933,77
Sarah Miller,Pennsylvania Quakers,Ivy League,Guard,23,15.382608695652175,5.434782608695652,1.9565217391304348,0.6521739130434783,0.30434782608695654,0.08695652173913043,0.5683885049108767,0.5566037735849056,0.7641509433962265,0.6146689238370457,-0.09537357205917843,0,77.04548934231569,77
Ashlyn Traylor-Walker,Stephen F. Austin Ladyjacks,Southland,Guard,32,31.230729166666663,13.59375,5.34375,4.6875,2.25,0.34375,0.5500202306291726,0.48936170212765956,0.3161094224924012,0.9163617977820802,-0.49331728568346284,0,77.03609756988881,77
Victoria Davis,Nevada Wolf Pack,Mountain West,Guard,31,24.4,8.870967741935484,2.7419354838709675,1.5161290322580645,1.1935483870967742,0.03225806451612903,0.48869775376741537,0.4342629482071713,0.50199203187251,0.46481859553747223,0.03988114615142838,0,77.02671007054514,77
Tess Barnes,Wyoming Cowgirls,Mountain West,Guard,32,28.72083333333334,9.03125,3.59375,2.28125,0.59375,0.3125,0.560947204968944,0.5333333333333333,0.5916666666666667,0.9816640453391233,0.5822527071337801,0,77.01732684403095,77
Chloe Sotell,Pepperdine Waves,WCC,Guard,29,29.132758620689657,10.241379310344827,2.8620689655172415,2.9655172413793105,1.1724137931034482,0.3793103448275862,0.43763998585406105,0.42048929663608564,0.5535168195718655,0.2997746004833078,0.20215132625697657,0,77.00794789009248,77
Alyssa Marin,UC Santa Barbara Gauchos,Big West,Guard,29,29.72873563218391,14.448275862068966,1.9655172413793103,1.793103448275862,1.0689655172413792,0.10344827586206896,0.5383389865351013,0.3983050847457627,0.4406779661016949,0.46043969155724346,-0.6557444523055687,0,76.99857320847588,77
Kate Clarke,DePaul Blue Demons,Big East,Guard,30,11.793333333333333,4.366666666666666,0.6333333333333333,0.6666666666666666,0.16666666666666666,0.03333333333333333,0.48807749627421765,0.4810606060606061,0.5681818181818182,0.809157308539568,1.4562072184552655,0,76.98920279892718,77
Caroline Bornemann,Maine Black Bears,AEC,Forward,31,34.33709677419355,12.03225806451613,7.774193548387097,2.6129032258064515,1,0.25806451612903225,0.49522039298990966,0.46839080459770116,0.23275862068965517,0.42564619823753314,-0.38315938335467004,0,76.97983666119237,77
Avyonce Carter,Western Carolina Catamounts,SoCon,Guard,30,32.87222222222222,14.433333333333334,6.7,2.3666666666666667,0.9333333333333333,0.3333333333333333,0.4952420166529417,0.4392764857881137,0.23255813953488372,0.29829572365015766,-0.9176698122535343,0,76.97047479501734,77
Sammy Opichka,St. Thomas-Minnesota Tommies,Summit League,Forward,30,25.145555555555557,9.066666666666666,5.166666666666667,1.9,0.9333333333333333,1.0666666666666667,0.5112013231093069,0.49193548387096775,0.41935483870967744,0.5224973502993306,-0.33313982944244963,0,76.96111720014787,77
Meg Newman,DePaul Blue Demons,Big East,Center,30,25.450555555555557,7.9,8.233333333333333,1.2333333333333334,0.5666666666666667,0.26666666666666666,0.44899969687784175,0.4188034188034188,0,0.809157308539568,1.4562072184552655,0,76.9517638763297,77
Leilani Kapinus,Vanderbilt Commodores,SEC,Forward,33,18.885353535353538,4.090909090909091,3.515151515151515,1.4242424242424243,1.6666666666666667,0.3939393939393939,0.5005932957579353,0.4579831932773109,0.2689075630252101,1.65797058346769,1.7952022741722735,0,76.94241482330841,77
Alana Goodchild,Santa Clara Broncos,WCC,Guard,31,16.62741935483871,5.774193548387097,1.967741935483871,0.8387096774193549,0.3870967741935484,0.16129032258064516,0.5619035660472125,0.5487012987012987,0.6233766233766234,0.487284202035044,0.0538194821206078,0,76.93307004082959,77
Charity Gallegos,North Alabama Lions,ASUN,Guard,30,32.940000000000005,14.466666666666667,3.2,3.8,1.0333333333333334,0.13333333333333333,0.5218353212774144,0.4828042328042328,0.4417989417989418,0.315978697552025,-0.6004210190509744,0,76.92372952863867,77
Charlotte O'Keefe,UT Rio Grande Valley Vaqueros,Southland,Forward,31,33.45161290322581,10.935483870967742,12.35483870967742,2.193548387096774,0.8064516129032258,1.3870967741935485,0.4869570213743967,0.4335548172757475,0.2292358803986711,0.4113580348801528,-0.408135179116519,0,76.91439328648102,77
Ronnie Porter,Wisconsin Badgers,Big Ten,Guard,29,31.902298850574713,8.172413793103448,3.4482758620689653,5,1.5517241379310345,0.06896551724137931,0.44216417910447764,0.41260162601626016,0.2926829268292683,0.9378010911406979,1.7761641294075792,0,76.90506131410193,77
Leah Johnson,Georgia Southern Eagles,Sun Belt,Center,31,20.20215053763441,8.258064516129032,6.709677419354839,1.1935483870967742,0.3548387096774194,1.3548387096774193,0.5729632945389436,0.5485714285714286,0,0.47261050901823887,-0.21675100054081145,0,76.8957336112466,77
Deja Lee,UC Irvine Anteaters,Big West,Guard,29,27.099425287356322,10.586206896551724,3.9310344827586206,2.9655172413793105,1.5862068965517242,0.034482758620689655,0.47417521314716415,0.39963503649635035,0.4051094890510949,0.6475704366650321,-0.3894011023402883,0,76.88641017766012,77
Anaya James,Pacific Tigers,WCC,Guard,34,33.011764705882356,12.5,3.6176470588235294,4.647058823529412,2.2058823529411766,0.5294117647058824,0.47079936192839417,0.4418052256532066,0.2921615201900237,0.6084479778052444,0.23119335111229722,0,76.87709101308754,77
Emerson Green,Northern Iowa Panthers,MVC,Guard,30,19.18111111111111,6.2,2.7,1.2,0.6666666666666666,0.13333333333333333,0.46296296296296297,0.41292134831460675,0.3651685393258427,1.0256092709058044,0.8316508289252648,0,76.86777611727378,77
Maddy McDaniel,South Carolina Gamecocks,SEC,Guard,39,8.55042735042735,2.3846153846153846,0.6410256410256411,1.3076923076923077,0.5384615384615384,0.02564102564102564,0.5665204678362573,0.5220588235294118,0.19117647058823528,2.1843277343446545,2.5307581208810648,0,76.8584654899637,77
Kaety L'Amoreaux,Fairfield Stags,MAAC,Guard,30,29.042777777777776,12.366666666666667,4.333333333333333,3.966666666666667,1.9666666666666666,0.16666666666666666,0.5554557432027788,0.5050505050505051,0.37373737373737376,1.0767748239243697,-0.3393628422935426,0,76.84915913090207,77
Ella Brubaker,Pepperdine Waves,WCC,Forward,29,19.10632183908046,8.620689655172415,2.689655172413793,0.7241379310344828,0.8620689655172413,0.3103448275862069,0.5684919046752774,0.510752688172043,0.3225806451612903,0.2997746004833078,0.20215132625697657,0,76.83985703983356,77
Alexi Hempe,South Dakota Coyotes,Summit League,Guard,31,34.27150537634409,10.806451612903226,3.6451612903225805,0.6774193548387096,0.6129032258064516,0.25806451612903225,0.5209629261010201,0.503257328990228,0.7003257328990228,0.3239784601987731,-0.003444254275634452,0,76.83055921650276,77
Kaysia Woods,SMU Mustangs,ACC,Guard,30,17.384999999999998,3.966666666666667,2.466666666666667,0.4666666666666667,0.16666666666666666,0.36666666666666664,0.46865154379332075,0.45528455284552843,0.6422764227642277,0.9073314096597268,1.4640485531667433,0,76.82126566065418,77
Destiny Leo,Cleveland State Vikings,Horizon,Guard,33,33.919696969696965,11.575757575757576,5.333333333333333,1.878787878787879,0.8484848484848485,0.5151515151515151,0.6303630363036303,0.6,0.8185185185185185,0.8310089018889966,-0.7158014557632538,0,76.81197637203225,77
Emani Jefferson,Florida Gulf Coast Eagles,ASUN,Center,31,24.72795698924731,13.67741935483871,5.548387096774194,3.161290322580645,1.3870967741935485,0.2903225806451613,0.6278876910318683,0.5947955390334573,0.16728624535315986,1.0419070422071346,-0.5249580319245731,0,76.80269135038127,77
Marley Washenitz,Pittsburgh Panthers,ACC,Guard,32,29.229166666666668,9.3125,2.34375,2.65625,2.34375,0.15625,0.4657996748780793,0.42832167832167833,0.43006993006993005,0.8311492672953938,1.3103637727915485,0,76.79341059544552,77
Shae Littleford,UT Martin Skyhawks,OVC,Guard,31,32.17258064516129,11.129032258064516,2.4193548387096775,1.903225806451613,1.8709677419354838,0.16129032258064516,0.5605016896282818,0.4701195219123506,0.3745019920318725,0.49432050727894133,-0.13057486197136015,0,76.78413410696913,77
Keelie O'Hollaren,Air Force Falcons,Mountain West,Guard,31,23.64569892473118,9.580645161290322,2.2903225806451615,0.6451612903225806,0.7419354838709677,0.1935483870967742,0.5038680781758957,0.4748201438848921,0.6654676258992805,0.596739357652726,-0.1719882368967745,0,76.77486188469621,77
Chelby Koker,Northern Illinois Huskies,MAC,Guard,29,26.468390804597703,13.655172413793103,4.517241379310345,4.413793103448276,1.2413793103448276,0.13793103448275862,0.5761843790012804,0.5168350168350169,0.4006734006734007,0.34450172455280065,-0.3440322676621895,0,76.7655939283707,77
Krystyna Ellew,UIC Flames,MVC,Guard,27,23.119753086419752,9.11111111111111,1.4444444444444444,0.4074074074074074,0.37037037037037035,0,0.5867200915855754,0.5612244897959183,0.6326530612244898,0.7593739175441409,0.21241045772203604,0,76.75633023773653,77
Teagan Brown,Washington Huskies,Big Ten,Guard,32,12.6765625,2.8125,1.46875,0.21875,0.34375,0.15625,0.5403458213256485,0.5128205128205128,0.46153846153846156,1.3510005481639062,1.5640707160994605,0,76.74707081253749,77
Mya Petticord,Rutgers Scarlet Knights,Big Ten,Guard,32,24.844791666666666,6.3125,2.1875,1.375,0.5625,0.15625,0.44089401082591234,0.40930232558139534,0.6046511627906976,0.8827259617869985,1.4355159434482654,0,76.73781565251731,77
Mya Skoff,Lindenwood Lions,OVC,Guard,31,29.811290322580643,10.064516129032258,2.774193548387097,1.8387096774193548,1.064516129032258,0.5161290322580645,0.599354541263255,0.5284360189573459,0.36018957345971564,0.5976267732164282,-0.4245570161252718,0,76.72856475741962,77
Idara Udo,UTSA Roadrunners,AAC,Center,28,24.000595238095237,8.428571428571429,6.321428571428571,0.9642857142857143,0.8214285714285714,0.8214285714285714,0.48100440241317466,0.4218009478672986,0.037914691943127965,0.9925295976394696,0.2418313300999032,0,76.71931812698799,77
Ky Dempsey-Toney,UIC Flames,MVC,Center,27,18.82716049382716,7.481481481481482,4.888888888888889,0.18518518518518517,0.5555555555555556,0.6666666666666666,0.5830062341260679,0.5294117647058824,0.032679738562091505,0.7593739175441409,0.21241045772203604,0,76.71007576096585,77
Diana Collins,Alabama Crimson Tide,SEC,Guard,33,19.624747474747476,5.121212121212121,2.090909090909091,1.4242424242424243,0.6666666666666666,0.030303030303030304,0.5168827991191584,0.49310344827586206,0.4896551724137931,1.6685311143107011,1.7327126613301012,0,76.70083765909659,77
Katie Donovan,Davidson Wildcats,A10,Forward,33,31.054545454545455,10.090909090909092,4.303030303030303,1.6666666666666667,0.7878787878787878,0.3939393939393939,0.5137620340656628,0.4704861111111111,0.3298611111111111,0.9215554069732622,0.5624544950881827,0,76.6916038211235,77
Adryana Quezada,San Diego State Aztecs,Mountain West,Center,31,22.366666666666667,9.612903225806452,5.161290322580645,1.1612903225806452,0.6451612903225806,0.22580645161290322,0.5458675263774913,0.5213178294573644,0.12790697674418605,0.8185804326853607,0.041578851372731804,0,76.68237424678976,77
Kennedi Watkins,Ohio Bobcats,MAC,Forward,29,25.171264367816093,13.655172413793103,3.689655172413793,1,1.2758620689655173,0.3448275862068966,0.5142322875545398,0.48405797101449277,0.2927536231884058,-0.0035001707507623056,-0.10559847279554783,0,76.6731489358385,77
Leah Mafua,Central Arkansas Sugar Bears,ASUN,Guard,31,25.74462365591398,11.32258064516129,3.838709677419355,2.5161290322580645,1.3225806451612903,0.6451612903225806,0.5912275973588464,0.5501930501930502,0.5173745173745173,0.5555204931059294,-0.7039480617390781,0,76.66392788801272,77
Destiny Terrell,Texas State Bobcats,Sun Belt,Center,29,27.835632183908046,9.344827586206897,7.344827586206897,1,0.7931034482758621,0.3793103448275862,0.5480504772690503,0.526829268292683,0.03902439024390244,0.34041510945756775,-0.17795697465383653,0,76.65471110305538,77
