"Name","School","Rating"
"Tamarion Hoover","Jackson St.",65.9
"Scottie Ebube","Wyoming",65.8
"Michael Rogan","Fairfield",65.8
"Ryan Pettit","Lafayette",65.8
"Kyson Rose","Idaho",65.8
"Darik Dissette","North Dakota St.",65.8
"Ben Fox","Central Arkansas",65.8
"Joey Chammaa","San Diego",65.8
"Riley Fox","Yale",65.8
"Kyrell Shaw","Maryland Eastern Shore",65.8
"Blake Daberkow","Idaho St.",65.8
"Jeremiah Davis","Montana St.",65.8
"Jaxon Prunty","Charleston",65.8
"Brantly Stevenson","Cal Baptist",65.7
"Siem Uijtendaal","Youngstown St.",65.7
"Luke Kasubke","North Dakota St.",65.7
"Isaiah Folkes","Charlotte",65.7
"Dok Muordar","Monmouth",65.7
"Julian Lual","Alcorn St.",65.7
"Kayden Carter","Western Illinois",65.7
"Brayden Crump","Elon",65.7
"Brett Decker Jr.","Liberty",65.7
"Myles Thompson","SIU Edwardsville",65.7
"James Flippin","Grambling St.",65.7
"Emmanuel Kuac","Detroit Mercy",65.6
"Blake Barker","Army",65.6
"Kailon Nicholls","Northern Illinois",65.6
"Evan Ashe","Binghamton",65.6
"Malek Abdelgowad","Massachusetts",65.6
"Trevor Mullin","Yale",65.6
"Guzman Vasilic","Cal Poly",65.6
"Ryan Lafferty","St. Thomas",65.6
"Tekao Carpenter","Austin Peay",65.6
"Josiah LeGree","Indiana St.",65.6
"Yvens Paul","Eastern Kentucky",65.6
"Tegra Izay","Southern Miss",65.5
"Logan Duncomb","Winthrop",65.5
"Jah Nze","Mercer",65.5
"Matus Hronsky","Duquesne",65.5
"Vernon Collins","Western Carolina",65.5
"Tyran Cook","Indiana St.",65.5
"Will Lovings-Watts","James Madison",65.5
"Cael Schmitt","Northern Iowa",65.5
"Kohen Rowbatham","New Orleans",65.5
"Miles Jones","UNC Greensboro",65.4
"Andres Marrero","La Salle",65.4
"Tauris Watson","West Georgia",65.4
"Harrison Carrington","Colorado",65.4
"Mikey Williams","UCF",65.4
"Jack Whitbourn","UC Riverside",65.4
"Justin Begg","George Mason",65.4
"AJ McGinnis","Wichita St.",65.3
"Aaron Reddish","Albany",65.3
"D.J. Hughes","East Tennessee St.",65.3
"Will Heimbrodt","Seattle",65.3
"Parker Strauss","UC Riverside",65.3
"Caleb Embeya","Towson",65.3
"Andre Mulibea","Coastal Carolina",65.2
"Andre Lorentsson","Toledo",65.2
"Zander Yates","Liberty",65.2
"Jack Janicki","Wisconsin",65.2
"Leeroy Odiahi","Western Kentucky",65.2
"Peyton Seals","Princeton",65.2
"Micah Simpson","Alabama St.",65.2
"Floyd Rideau Jr.","North Carolina Central",65.1
"Beau Becker","Air Force",65.1
"De'Shayne Montgomery","Georgia",65.1
"Vice Zanki","Eastern Washington",65.1
"Randarius Jones","Troy",65.1
"Bragi Gudmundsson","Campbell",65.1
"Jordan Butler","South Carolina",65.1
"Malachi Palmer","Maryland",65.1
"Connor Dillon","Bradley",65.1
"Isaiah Brown","Florida",65.1
"T.O. Barrett","Missouri",65.1
"Elijah Crawford","BYU",65.1
"Kiran Oliver","Morgan St.",65
"Jaden Cooper","Columbia",65
"Jasteven Walker","Alabama St.",65
"Christian Reeves","Clemson",65
"Tristan Gross","Stetson",65
"Kameren Wright","South Florida",65
"Jaqai Murray","North Carolina Central",65
"Annor Boateng","Missouri",65
"Tyrel Bladen","Norfolk St.",64.9
"Pat Suemnick","Oklahoma St.",64.9
"Skylar Wicks","UTSA",64.9
"Tyler Hendricks","UCF",64.9
"D.J. Jefferson","Longwood",64.9
"Tyzhaun Claude","North Carolina",64.8
"Chris Kuzemka","Loyola MD",64.8
"Muon Reath","UNC Greensboro",64.8
"Rokas Jocius","UCF",64.8
"Keelan Steele","Maine",64.8
"Jeremiah Quigley","George Mason",64.8
"Cam Glover","The Citadel",64.8
"Evan Stinson","Stanford",64.8
"Julian Bowie","Boise St.",64.8
"AJ Swinton","Florida St.",64.8
"Josiah Dunham","Southern Indiana",64.8
"Alec Oglesby","Middle Tennessee",64.7
"Trey Patterson","Rice",64.7
"Trey Edmonds","Minnesota",64.7
"Dan Luers","Miami OH",64.7
"Cooper Craggs","Oakland",64.7
"Ridvan Tutic","Maine",64.7
"Patrick Wessler","Virginia Tech",64.7
"Keionte Cornelius","Alcorn St.",64.7
"Deangelo Elisee","Purdue Fort Wayne",64.7
"Villiam Garcia Adsten","Drexel",64.7
"Collin Chandler","Kentucky",64.7
"Noah Williams","James Madison",64.6
"Mekhi Gray","UMass Lowell",64.6
"Tibet Gorener","SMU",64.6
"Saxby Sunderland","Chicago St.",64.6
"Traivar Jackson","Grand Canyon",64.6
"Luke Anderson","James Madison",64.6
"Ray Glasgow","Tennessee Tech",64.6
"Robby Beasley","San Francisco",64.5
"Emory Lanier","Rice",64.5
"Ryan Mabrey","Quinnipiac",64.5
"Rich Rolf","Charlotte",64.5
"Ja'Derryus Eatmon","Florida A&M",64.5
"Brandon Muntu","Western Michigan",64.5
"Caleb Jones","Arkansas Pine Bluff",64.5
"Aiden Sherrell","Alabama",64.5
"Chris Adlam","Texas A&M Commerce",64.5
"Isaiah Skinner","USC Upstate",64.5
"Quentin Heady","Central Michigan",64.5
"K.J. Hymes","Nevada",64.4
"Ryan Mutombo","Georgia Tech",64.4
"Bendji Pierre","San Diego",64.4
"Tre Green","Middle Tennessee",64.4
"Marcus Glover","Incarnate Word",64.4
"Collin Tanner","Richmond",64.4
"Zion Sensley","UC Santa Barbara",64.4
"Teo Rice","Yale",64.3
"Demari Williams","Houston Christian",64.3
"Kaleb Brown","Cal St. Fullerton",64.3
"Quincy McGriff","Alabama A&M",64.3
"Koat Keat Tong","UC Santa Barbara",64.3
"Luke Jungers","Iona",64.3
"Shy Odom","Vermont",64.3
"Adam Hinton","Cornell",64.3
"Dontae Horne","Georgia Southern",64.3
"Marvin Musiime-Kamali","Akron",64.3
"Dylan Mclean","Alabama A&M",64.3
"Brandon Hardy","Louisiana",64.3
"Wesley Oba","Missouri St.",64.3
"Jorge Moreno","Southern Illinois",64.3
"Dan Gherezgher","Northern Kentucky",64.3
"Nick Woodard","Stony Brook",64.3
"Colin Granger","Coastal Carolina",64.2
"Justin Taylor","James Madison",64.2
"Taeshaud Jackson","Northern Colorado",64.2
"Sam Krist","Navy",64.2
"Kiree Huie","Miami FL",64.2
"Ryan Nutter","Marshall",64.2
"Jason Schofield","Marist",64.2
"Andrea Holden","Wright St.",64.2
"Darrion Sutton","Georgia Tech",64.2
"Macon Emory","Delaware",64.2
"Ja'Quavis Williford","Oregon St.",64.2
"Zion Pipkin","Wichita St.",64.2
"Joe Munden Jr.","Northern Illinois",64.1
"Julien Soumaoro","East Carolina",64.1
"Lamin Sabally","Incarnate Word",64.1
"Cale Jacobsen","Nebraska",64.1
"Colin McKenzie","South Carolina St.",64.1
"Emmanuel Ugbo","Boise St.",64.1
"Shilo Jackson","Texas A&M Corpus Chris",64.1
"Aleksandar Gavalyugov","Villanova",64.1
"Carlos Cortijo","Tennessee Martin",64.1
"Bradey Henige","Cal Baptist",64.1
"Jaiden Glover","St. John's",64.1
"Jalen Windham","Morehead St.",64
"Deven Dahlke","San Diego",64
"Cade Pendleton","UC San Diego",64
"TJ Biel","Southeast Missouri St.",64
"Aaron Franklin","Milwaukee",64
"Mekhi Cameron","Tennessee Tech",64
"Tye Dorset","Merrimack",64
"Micah Smith","Georgia Southern",64
"Cam'Ron Brown","Coppin St.",64
"Travis Perry","Kentucky",64
"Ben Eisendrath","Harvard",64
"Elijah Moore","Syracuse",64
"Ismael Diouf","N.C. State",64
"Grant Slatten","Tennessee Tech",63.9
"Zach Reinhart","Arkansas Pine Bluff",63.9
"Troy Hupstead","UT Arlington",63.9
"RJ Greene","Wagner",63.9
"Leo Torbor","Texas A&M Corpus Chris",63.9
"Nathan Johnson Jr.","Lindenwood",63.9
"Terrance Dixon Jr.","Lamar",63.9
"Baboucarr Njie","UTSA",63.9
"Jermaine Washington","San Jose St.",63.9
"Jayden Johnson","South Carolina St.",63.9
"Tommy Kamarad","Winthrop",63.9
"AD Diedhiou","Louisiana Monroe",63.8
"Ike Cornish","Nicholls St.",63.8
"Jaylen Thompson","Stanford",63.8
"Jack Medalie","Navy",63.8
"Eemeli Yalaho","Texas Tech",63.8
"Michael Wilson","Sacramento St.",63.8
"Joseph Martinez","Tarleton St.",63.8
"Houran Dan","Seattle",63.8
"Isaac Davis","Utah St.",63.8
"AJ Levine","Penn",63.8
"Colin White","Ohio St.",63.8
"Ebenezer Dowuona","James Madison",63.7
"Derick Hamilton","UTEP",63.7
"Stone Hutchings","Utah Tech",63.7
"Ruben Rodriguez","Rider",63.7
"Connor Dow","Oklahoma St.",63.7
"TJ Power","Virginia",63.7
"Jaden Smith","Fordham",63.7
"Tarik Watson","Marist",63.7
"Demetrus Johnson II","West Georgia",63.7
"Christian Tucker","California",63.6
"Brian Waddell","Purdue",63.6
"Tyrese Hughey","Furman",63.6
"Cameron Jernigan","Chicago St.",63.6
"Jorn Everson","Army",63.6
"Justin Morgan","Murray St.",63.6
"Belal El Shakery","Wofford",63.6
"Carey Booth","Illinois",63.6
"Malik Olafioye","Eastern Illinois",63.6
"Khali Horton","Coppin St.",63.6
"Jaylan Ouwinga","Toledo",63.6
"Cory Wells","Utah Valley",63.6
"Ryan Kalambay","Detroit Mercy",63.6
"Austin Green","Texas St.",63.6
"Jemal Davis","UNC Asheville",63.5
"Burke Chebuhar","Notre Dame",63.5
"Andrew McKeever","Saint Mary's",63.5
"Bryce Dortch","Rutgers",63.5
"Merritt Alderink","Indiana St.",63.5
"Jawarie Hamelin","New Hampshire",63.5
"Ben Hendriks","Ball St.",63.4
"Keith Lamar","Stephen F. Austin",63.4
"Nnanna Njoku","Villanova",63.4
"Noah Robledo","Columbia",63.4
"Jake Tavroff","Columbia",63.4
"Byron Brown","Air Force",63.4
"Percy Daniels","Tulane",63.4
"Sage Tolentino","UNC Asheville",63.4
"Aaron Davis","Bryant",63.4
"David Wilkerson","Youngstown St.",63.4
"Jaylon McDaniel","Lindenwood",63.4
"Tom Mark","Cal St. Bakersfield",63.4
"Florian Tenebay","South Carolina St.",63.4
"Nehemiah Turner","Central Arkansas",63.4
"CJ Happy","Princeton",63.4
"Sean Blake","Vermont",63.4
"Jeremiah Jenkins","Brown",63.4
"Dylan Warlick","Saint Louis",63.4
"Cameron Sheffield","Duke",63.3
"Chris Cain","Cornell",63.3
"Carter Kingsbury","Iowa",63.3
"Ross Candelino","Lipscomb",63.3
"Oumar Koureissi","Texas Southern",63.3
"Logan Imes","Notre Dame",63.3
"Jordan Brathwaite","Yale",63.3
"Kayvaun Mulready","Georgetown",63.3
"Wilguens Jr. Exacte","Bowling Green",63.2
"Ife West-Ingram","Rider",63.2
"Felix Kossaras","Colorado",63.2
"Cameron Jackson","UT Arlington",63.2
"Efstratios Kalliontzis","North Carolina A&T",63.2
"Kean Webb","San Diego",63.2
"Frank Anselem-Ibe","Louisville",63.1
"Mike Bekelja","Kent St.",63.1
"Trey Stewart","BYU",63.1
"Jalen Breazeale","Morehead St.",63.1
"Hercy Miller","Southern Utah",63.1
"Christian Winborne","Iona",63.1
"Dylan Saunders","New Hampshire",63.1
"C.J. Booker","Southeastern Louisiana",63.1
"David Castillo","Kansas St.",63.1
"Andrew Taylor","Stetson",63
"PJ Edwards","Grambling St.",63
"Ryan Hall","Southern Indiana",63
"Kendrick De Luna","Cal St. Fullerton",63
"James Jones","Central Connecticut",63
"Ofure Ujadughele","UC Irvine",62.9
"Isaiah Shaw","Valparaiso",62.9
"Isaiah Brickner","Idaho",62.9
"Jackson Skipper","Oral Roberts",62.9
"Isaiah Manning","TCU",62.9
"Jeremiah Burke","North Dakota St.",62.9
"Devon Ellis","Valparaiso",62.9
"Cam Scott","South Carolina",62.9
"Tymo Sternicki","Denver",62.9
"Tim Oboh","Buffalo",62.9
"Zion Harmon","Seton Hall",62.8
"Austin Nunez","Arizona St.",62.8
"Khalil Farmer","Hofstra",62.8
"Tyler Mack","Alabama St.",62.8
"Jacolb Fredson-Cole","Oklahoma",62.8
"Giancarlo Bastianoni","New Hampshire",62.8
"Bryce Heard","N.C. State",62.8
"Erik Taylor","Sam Houston St.",62.8
"Godswill Erheriene","Seton Hall",62.8
"Caleb Pennyfeather","Little Rock",62.8
"Omari Hamilton","Alcorn St.",62.8
"PJ Dobuol","Southern",62.8
"Jack Stanton","Princeton",62.8
"Malik Edmead","Merrimack",62.7
"Treyton Thompson","Stetson",62.7
"Braylhan Thomas","Georgia Southern",62.7
"Terrence Hill Jr.","VCU",62.7
"Chop Paljor","Arkansas Pine Bluff",62.7
"Ramondo Battle II","Evansville",62.7
"Justyn Fernandez","Providence",62.6
"DaJohn Craig","Oregon St.",62.6
"Parker Gerrits","Washington St.",62.6
"Josiah Dotzler","Saint Louis",62.6
"Tate Laczkowski","Army",62.6
"Kernan Bundy","Iona",62.6
"Clayton Jackson","Lindenwood",62.6
"Yusef Salih","Texas A&M Commerce",62.5
"Kadar Waller","Cal St. Bakersfield",62.5
"Mason Jones","Ball St.",62.5
"Reid Ducharme","Siena",62.5
"Obadiah Curtis","Eastern Illinois",62.5
"Michael Marcus Jr.","Appalachian St.",62.5
"Clash Peters","Georgia St.",62.5
"Miles Goodman","Penn St.",62.5
"Travonne Jackson","Little Rock",62.5
"Antonio Sisk","Mississippi Valley St.",62.5
"Saba Gigiberia","San Francisco",62.4
"Emmanuel Okpomo","New Hampshire",62.4
"Jack Edelen","Western Kentucky",62.4
"Jaiden Lawrence","Southeastern Louisiana",62.4
"Nojus Indrusaitis","Iowa St.",62.4
"Alfred Worrell Jr.","Southern Miss",62.4
"Kyle Brown","Arkansas Pine Bluff",62.4
"Justas Stonkus","Charleston",62.4
"C.J. Wilcher","Texas A&M",62.3
"Drissa Traore","Rhode Island",62.3
"Harrison Hornery","USC",62.3
"Camren Hunter","Wisconsin",62.3
"Noah Barnett","Vermont",62.3
"Josh Smith","North Carolina Central",62.3
"Tristen Guillouette","Florida Gulf Coast",62.3
"Khani Rooths","Louisville",62.3
"Benjamin Bosmans-Verdonk","South Carolina",62.2
"Isaiah Wilson","Winthrop",62.2
"Judson Martindale","Cal St. Northridge",62.2
"Jace Whiting","UNLV",62.2
"Nasir DeGruy","Abilene Christian",62.2
"Travis Gray","FIU",62.2
"Max Pikaar","Saint Louis",62.2
"Jayden Cooper","South Alabama",62.2
"Ryder Elisaldez","UC San Diego",62.2
"Aquan Smart","North Carolina Central",62.1
"Chris Moncrief","Saint Francis",62.1
"Jalen Pitre","Sacramento St.",62.1
"Anthony Peoples Jr.","North Carolina Central",62.1
"Nassim Mashhour","Oakland",62.1
"Will Allen","Louisiana Tech",62
"Chika Nduka","Montana St.",62
"Isaiah Caldwell","Army",62
"Landin Hacker","Bellarmine",62
"Jalen Ware","Maryland Eastern Shore",62
"Derek Vorst","Indiana St.",62
"Doug Young","Quinnipiac",62
"Donovan Rivers","Jacksonville",62
"Gabe Warren","Holy Cross",62
"Veniamin Abosi","San Francisco",62
"Antoine Lorick III","Tennessee St.",62
"Jaylen Pazon","VMI",62
"Ryan Jolly","Winthrop",62
"Enrico Borio","Jacksonville",62
"Richard Goods","Hampton",62
"Peyton Marshall","Missouri",62
"Dezmond McKinney","Bellarmine",61.9
"B.B. Knight","Lamar",61.9
"Mayuom Buom","South Dakota",61.9
"Saliou Seye","Alabama A&M",61.9
"Declan Dillon","SIU Edwardsville",61.9
"Triston Wilson","Presbyterian",61.9
"Marland Harris","Morgan St.",61.9
"Josh Pickett","Denver",61.9
"CJ Hyland","Western Carolina",61.9
"Roberts Blums","Davidson",61.9
"Luka Savicevic","Lafayette",61.8
"Matthew Stone","North Texas",61.8
"Zeke Cook","Louisiana",61.8
"Jun Seok Yeo","Gonzaga",61.8
"Austin Parks","Ohio St.",61.8
"Keith Richard","Cal St. Fullerton",61.8
"Gai Chol","Mississippi St.",61.8
"Josh Ijeh","UMKC",61.8
"Jahseem Felton","Seton Hall",61.8
"Jalen Lee","LIU",61.8
"Mikah Ballew","Portland",61.8
"Kyle Cuffe, Jr.","Syracuse",61.7
"Elijah Thomas","Eastern Washington",61.7
"Chol Marial","San Jose St.",61.6
"Isaac Lindsey","South Dakota St.",61.6
"Xzavier Lino","UMass Lowell",61.6
"David Tubek","Seton Hall",61.6
"Spencer Mahoney","California",61.6
"Jensen Bradtke","Montana",61.6
"Jamie Vinson","Texas",61.6
"Jamari Phillips","Oregon",61.6
"Rakease Passmore","Kansas",61.6
"Davion Bradford","East Tennessee St.",61.5
"Zach Keller","Utah",61.5
"John Wade III","Southern Miss",61.5
"Bukky Oboye","Santa Clara",61.5
"Jasen Brooks","UC San Diego",61.5
"Porter Bazil","Houston Christian",61.5
"Fallou Gueye","Sacred Heart",61.5
"Chris Riddle","DePaul",61.5
"Jacob Johnson","Middle Tennessee",61.4
"Andrew McConnell","USC Upstate",61.4
"Kaleb Washington","Florida A&M",61.4
"Aaron Price, Jr.","Cal Poly",61.4
"Parker Friedrichsen","Wake Forest",61.4
"Elijah Terry","Prairie View A&M",61.4
"Nate Guerengomba","Massachusetts",61.4
"Luca Colceag","Northern Colorado",61.3
"Rylan Houck","Lipscomb",61.3
"Kyle Carlesimo","Colgate",61.3
"Thierno Sylla","Stephen F. Austin",61.3
"Braelon Green","Bowling Green",61.3
"Kris Keinys","Pacific",61.3
"Cole Certa","Notre Dame",61.3
"Keenan Wilkins","Charleston Southern",61.3
"Jae'Coby Osborne","New Mexico St.",61.3
"Dominick Harris","UCLA",61.2
"Braxton Jones","Southern Indiana",61.2
"Sultan Adewale","Albany",61.2
"Curtis Blair III","Liberty",61.2
"Nikola Djapa","Colorado St.",61.2
"Gianni Cobb","Columbia",61.2
"Aly Tounkara","Lindenwood",61.2
"Azmar Abdullah","Boston University",61.2
"Caleb Middleton","New Hampshire",61.2
"Juan Reyna III","Jackson St.",61.1
"Elijah Kennedy","Hampton",61.1
"Matthew Marsh","Oregon St.",61.1
"Zaakir Williamson","Saint Peter's",61.1
"Chase Beasley","Air Force",61.1
"Luca Ace-Nasteski","Harvard",61.1
"Domas Kauzonas","UNC Greensboro",61.1
"Jase Butler","Washington",61.1
"Tyran Mason","North Texas",61.1
"Timaris Brown","IU Indy",61.1
"Robbie Stankard","Columbia",61
"Carl Daughtery Jr.","UC Davis",61
"Ubong Okon","Alabama St.",61
"Nic Book","USC Upstate",61
"Jasir Tremble","Fresno St.",61
"Myles Foster","Clemson",60.9
"Trevor Smith","Hampton",60.9
"Tarique Foster","Massachusetts",60.9
"Akil Watson","Massachusetts",60.9
"Grgur Brcic","Toledo",60.9
"Richie Springs","Quinnipiac",60.8
"Lamaj Lewis","Loyola Marymount",60.8
"Andrew Ball","Monmouth",60.8
"Cade Tyson","North Carolina",60.8
"Asjon Anderson","Queens",60.8
"Chaz Watson","Cleveland St.",60.8
"AJ Barnes","Southern",60.8
"David Rochester","Brown",60.8
"Isaiah Johnson-Arigu","Miami FL",60.8
"Isaac Jack","Dayton",60.7
"Tyler Ringgold","Tulane",60.7
"Joey Hart","Ball St.",60.7
"Chudi Dioramma","Sacramento St.",60.7
"Jacob Huggins","Princeton",60.7
"Ivan Njegovan","Ohio St.",60.7
"Todd Jones","Portland",60.7
"Latif Diouf","Chattanooga",60.7
"Mor Seck","Fresno St.",60.6
"Christian Villegas","Texas A&M Corpus Chris",60.6
"Jaidon Lipscomb","FIU",60.6
"Jake Brack","South Dakota",60.6
"Shawn Simmons II","Saint Joseph's",60.6
"Marcus Wilson","Washington St.",60.6
"Ubong Abasi Etim","Central Arkansas",60.5
"Isaac Abidde","Cleveland St.",60.5
"Kanye Jones","USC Upstate",60.5
"Christopher Melis","Stonehill",60.5
"Jeremy Foumena","Mississippi St.",60.5
"Tony Felder","Radford",60.5
"David Onanina","Bethune Cookman",60.5
"Trey Horton","UTEP",60.5
"Alex Bates IV","Stonehill",60.5
"Trent Mosquera","Le Moyne",60.5
"Kur Teng","Michigan St.",60.5
"Christian Reid","Southern Miss",60.5
"Rolyns Aligbe","Southern Illinois",60.5
"Dante Wilcox","FIU",60.4
"Henry Abraham","Coastal Carolina",60.4
"Sadiku Ibine Ayo","St. John's",60.4
"Marquese Josephs","Western Michigan",60.4
"Ryan Archey","Coppin St.",60.4
"Connor Dubsky","UNC Asheville",60.4
"Antwan Robinson","Cal St. Fullerton",60.4
"Haris Elezovic","West Virginia",60.4
"Di'Andre Howell-South","Wagner",60.3
"Rahdir Hicks","Towson",60.3
"Abdou Samb","Towson",60.3
"Chuck Bailey III","Nevada",60.3
"Jameel Morris","Fairleigh Dickinson",60.3
"Ty Bevins","George Washington",60.3
"David Murray","Merrimack",60.3
"Cade Gibbs","Marshall",60.3
"Joul Karram","Utah",60.3
"Christian Alston","Abilene Christian",60.3
"Atiki Ally Atiki","New Mexico",60.2
"D'Ante Bass","Alabama St.",60.2
"Jalal McKie","North Carolina A&T",60.2
"Duane Thompson","St. Bonaventure",60.2
"Quentin Meza","Idaho St.",60.2
"Courtney Anderson","Colorado",60.2
"Yaniel Rivera","Abilene Christian",60.2
"Bishop Boswell","Tennessee",60.2
"Tommy Gankhuyag","UT Rio Grande Valley",60.2
"Jo Valrie","SIU Edwardsville",60.2
"Anthony Nimani","Cornell",60.2
"Langdon Hatton","Indiana",60.1
"Drey Carter","Wright St.",60.1
"Matthew Reed","Tulsa",60.1
"Kajus Kublickas","Florida",60.1
"Comeh Emuobor","Iona",60.1
"Theo Grant","New Orleans",60.1
"Jaylen Washington","UT Rio Grande Valley",60.1
"Marty Silvera","Tarleton St.",60.1
"Chace Davis","Radford",60
"Emareyon McDonald","Grambling St.",60
"Clayton Southwick","Stephen F. Austin",60
"Jordan Pickett","SIU Edwardsville",60
"KC Ugwuakazi","Texas A&M Commerce",60
"Justin Ray","Monmouth",60
"Kaden Stuckey","VMI",60
"Jahvin Carter","Penn St.",60
"Elliot Lowndes","Southeast Missouri St.",60
"Klemen Vuga","Arkansas Pine Bluff",59.9
"Darius Gakwasi","Princeton",59.9
"Colby McAllister","The Citadel",59.9
"Riccardo Ghedini","Davidson",59.9
"Brock Vice","North Texas",59.9
"Carl Cherenfant","New Mexico St.",59.9
"Jaiun Simon","Dayton",59.9
"Redd Thompson Jr.","James Madison",59.9
"Simon Wheeler","Jacksonville",59.9
"Justus McNair","Valparaiso",59.9
"Khouri Carvey","Morehead St.",59.9
"BJ Kolly","Montana St.",59.9
"Ron Rutland III","IU Indy",59.9
"Michael Folarin","St. Bonaventure",59.8
"Oleg Kojenets","Wyoming",59.8
"Martavious Russell","Mississippi St.",59.8
"Chance Westry","Syracuse",59.8
"Dragos Lungu","San Diego",59.8
"Isaiah Elohim","USC",59.8
"Jett Montgomery","Southern Miss",59.8
"Braden Hausen","High Point",59.8
"George Pridgett Jr.","FIU",59.7
"Jake Lemelman","Mercyhurst",59.7
"Trey Hicks","Longwood",59.6
"Miles Webb","Saint Francis",59.6
"Walter Hamilton","Mississippi Valley St.",59.6
"Ramel Lloyd Jr.","Long Beach St.",59.6
"Emmanuel Okorafor","Seton Hall",59.6
"Jake Goldberg","NJIT",59.6
"Chris Mubiru","Northwestern St.",59.6
"Makhai Valentine","Missouri St.",59.6
"Jojo Anderson","Idaho",59.6
"Ramone Seals","Kennesaw St.",59.6
"Anton Bonke","Providence",59.6
"Isaiah Cottrell","UNLV",59.5
"Quadir Pettaway","Presbyterian",59.5
"Nick Krass","Tarleton St.",59.5
"Trent Scott","Morehead St.",59.5
"Jonas Sirtautas","Radford",59.5
"Chico Johnson","USC Upstate",59.5
"Thompson Camara","Charleston Southern",59.5
"Sam Stockton","Eastern Washington",59.5
"Dayan Nessah","George Washington",59.5
"Noah Bolanga","St. Bonaventure",59.5
"Dominic Gooden","Northern Illinois",59.5
"Logan McLaughlin","Cal Poly",59.4
"Connor Linke","Bradley",59.4
"Bryson Spell","Liberty",59.4
"Learic Davis","Milwaukee",59.4
"Kelson Gebbers","Portland",59.4
"Youssouf Singare","Connecticut",59.4
"Egan Shields","Northern Colorado",59.4
"Javoy Thompson","UNC Asheville",59.4
"Churchill Abass","Wake Forest",59.4
"Jakob Gibbs","Marshall",59.4
"Dylan Williams","Penn",59.4
"Xavier Foster","Radford",59.3
"Daniil Glazkov","Loyola Chicago",59.3
"Josiah Cunningham","Columbia",59.3
"Ben Defty","Boston University",59.3
"Jayan Walker","Indiana St.",59.3
"Birima Seck","Fairfield",59.2
"Jack Scott","Princeton",59.2
"Jackson Benigni","Binghamton",59.2
"Noah Best","Fairfield",59.2
"Christian Kirkland","Youngstown St.",59.2
"Asa Thomas","Clemson",59.2
"James O'Donnell","San Francisco",59.2
"Mykolaus Ivanauskas","Mercyhurst",59.2
"Lefteris Liotopoulos","St. John's",59.2
"Matteo Picarelli","Temple",59.1
"Tay Mosher","Texas A&M Commerce",59.1
"Julian Lewis","Eastern Michigan",59.1
"Robert Cowherd","Mississippi",59.1
"Hunter Harding","Central Michigan",59.1
"Lucas Scroggins","Valparaiso",59.1
"Mambourou Mara","North Dakota",59.1
"Julian Scott","Colgate",59.1
"Scottie Hubbard","Old Dominion",59.1
"Ben Tweedy","Green Bay",59.1
"Jaden Martin","Morgan St.",59.1
"Austin Maurer","Grand Canyon",59.1
"TJ Burch","Ball St.",59.1
"Jason Jackson","Georgia St.",59.1
"Akili Evans","Austin Peay",59.1
"Jordan Meka","Monmouth",59
"Chris Morgan","Purdue Fort Wayne",59
"Corbin Green","Texas Tech",59
"Marqueas Bell","Southeast Missouri St.",59
"Israel Yaw","Campbell",59
"Camerin James","Texas A&M Commerce",59
"Landren Blocker","Louisiana Tech",59
"Madiba Owona","Utah Tech",59
"Kevon Vanderhorst","Drexel",59
"Hassan Perkins","Maryland Eastern Shore",59
"Josh Farmer","Texas Southern",58.9
"Cade Bennett","Saint Mary's",58.9
"Cade Hornecker","Abilene Christian",58.9
"Tyler Andrews","Eastern Kentucky",58.9
"David Idada","Southeast Missouri St.",58.9
"Brayden Jackson","Buffalo",58.9
"Caden Diggs","Old Dominion",58.9
"Finn Lally","William & Mary",58.9
"Chris McDermott","Texas A&M",58.9
"Xander Wedlow","St. Bonaventure",58.9
"Joshua DeCady","Hofstra",58.9
"Berk Can Akin","UC Irvine",58.9
"Ponce James","Delaware St.",58.9
"Chris Rubayo","Lafayette",58.8
"Devin Curtis","California",58.8
"Arden Conyers","South Carolina",58.8
"Eric Parnell","Hofstra",58.8
"Cade Norris","Illinois St.",58.8
"Jermaine Ballisager Webb","Portland",58.7
"Tito Deng","Jacksonville",58.7
"Tai Hamilton","Winthrop",58.7
"Keyon Kensie Jr.","San Diego",58.7
"Jayden Barrs","Lamar",58.7
"Djordje Curcic","Charleston",58.7
"Jaye Nash","Tulsa",58.7
"Justin Pippen","Michigan",58.7
"Jaxson Ford","Sam Houston St.",58.7
"Ethan Menzies","Cal Poly",58.7
"Raeshun McGregory","Mississippi Valley St.",58.7
"Brian Mathews","North Dakota",58.6
"Cyril Martynov","Eastern Kentucky",58.6
"Bautista Giralt","Albany",58.6
"Ben Palacios","Boston University",58.6
"Marcus Watson Jr.","Jackson St.",58.6
"Dillon Tingler","Eastern Michigan",58.6
"Seifeldin Hendawy","Loyola Chicago",58.6
"Jacob Hudson","Gardner Webb",58.6
"Jamal Miles","South Carolina St.",58.6
"Avery Felts","Arkansas St.",58.5
"Brendan Mykalcio","Gardner Webb",58.5
"Ryan Bolton Jr.","Prairie View A&M",58.5
"Johnnie Walter","Penn",58.5
"Thomas Ndong","Oregon St.",58.5
"Me'Kell Burries","Austin Peay",58.5
"Eduardo Klafke","Mississippi",58.5
"Luka Toews","Boston College",58.5
"Miles Stewart","Howard",58.4
"Nate Tshimanga","New Mexico St.",58.4
